"word" "RSA" "havg" "hstd"
fordham -1 5.22 1.183
hartford -4 5.22 1.1301
hours 1 5.22 1.0359
immigrants 0 5.22 1.5945
joe 1 5.22 0.9322
kim 3 5.22 1.5817
knicks 2 5.22 1.7413
lambert -3 5.22 1.4886
lane 0 5.22 1.016
lcd -1 5.22 1.4184
lg 0 5.22 0.864
lois 2 5.22 1.2664
mano 2 5.22 1.1301
mia 1 5.22 1.3893
mill 4 5.22 1.2664
mondo 3 5.22 1.183
motors 0 5.22 1.4184
nets -2 5.22 0.9322
northern 0 5.22 1.3293
officer -3 5.22 1.6449
ohio 4 5.22 1.4184
order -3 5.22 1.2337
others -2 5.22 0.9538
palabras -4 5.22 1.183
psychological 3 5.22 1.8983
pump 4 5.22 1.0746
ridge -3 5.22 0.8873
seems -3 5.22 0.975
sentence -4 5.22 1.4469
suffolk 1 5.22 1.1119
swallow -1 5.22 1.5817
systems -3 5.22 1.2171
tal -1 5.22 0.9538
ted -3 5.22 0.8873
thru 0 5.22 0.9538
till 2 5.22 1.2982
tim 1 5.22 1.2824
tissues -3 5.22 1.5425
too 1 5.22 0.8401
trance -4 5.22 1.7177
trick -1 5.22 1.6695
typical 1 5.22 1.1301
undertaken -2 5.22 1.3596
usual 1 5.22 1.1119
veins -1 5.22 1.3596
whoa 0 5.22 1.7646
wrist -3 5.22 1.1301
ya 0 5.22 1.6573
yankees -1 5.22 1.6199
bibliography 2 5.21 1.5973
masses -4 5.21 1.3202
mente -1 5.21 1.237
norms 1 5.21 1.2876
twist -3 5.21 1.3832
criterion -1 5.2 1.2744
eastside -6 5.2 1.3991
mio 3 5.2 1.0989
node 0 5.2 1.4858
nombre 0 5.2 1.369
repeats -5 5.2 1.1899
thereafter -8 5.2 1.3226
alcohol 3 5.2 2.3212
another -1 5.2 1.0498
app 1 5.2 1.4286
ask -1 5.2 1.8736
berkeley -2 5.2 1.3997
bonds -1 5.2 1.7728
briefly -1 5.2 1.6036
cab -3 5.2 1.5253
carry -3 5.2 1.5518
checking 0 5.2 1.3702
continued 1 5.2 1.5119
cunningham 4 5.2 1.178
dallas -2 5.2 1.5908
dare -4 5.2 1.4569
decade -6 5.2 1.069
dia -1 5.2 1.069
donde -1 5.2 1.6162
during 0 5.2 0.9897
economist 1 5.2 1.5119
four 0 5.2 0.9689
goldberg -4 5.2 1.4983
gurl 0 5.2 1.3401
happens 1 5.2 1.2122
hebrew -4 5.2 1.4142
immigration 3 5.2 1.3553
inch 2 5.2 0.7284
initially 5 5.2 0.7284
intended -2 5.2 1.0498
internal 0 5.2 1.3093
itself -2 5.2 0.8081
jaw -1 5.2 1.3401
jeff -2 5.2 1.0498
jersey -2 5.2 1.3401
jetzt -3 5.2 1.1249
journalists 1 5.2 1.5119
kevin 1 5.2 1.2778
klein 3 5.2 1.069
knocking 4 5.2 1.3093
lightning 3 5.2 1.8844
lil 3 5.2 1.2454
linger 0 5.2 1.6903
loads -1 5.2 1.2122
lobby 1 5.2 1.4846
marketing -1 5.2 1.9483
maurice -1 5.2 1.3553
medieval -2 5.2 1.6036
mejor 1 5.2 1.4569
moreover -2 5.2 0.9689
necessity -3 5.2 1.4569
negotiating -1 5.2 1.4846
objects -3 5.2 1.4142
pattinson 1 5.2 1.0302
peel 0 5.2 1.3997
percentage -6 5.2 0.8081
physicians 2 5.2 1.6537
pitcher -1 5.2 1.2454
poco 2 5.2 1.3702
retiring -2 5.2 2.1571
return -2 5.2 1.4708
retweeting -6 5.2 1.6903
rick 0 5.2 1.0302
rochester -5 5.2 1.3401
rodriguez -3 5.2 0.833
rosen -1 5.2 1.6036
russians -2 5.2 1.3851
rutgers -5 5.2 1.4569
secondary -3 5.2 1.1606
sections -2 5.2 1.1721
shes -2 5.2 1.3248
slang -1 5.2 1.6288
snap 0 5.2 1.6288
tape -2 5.2 1.1952
tighter -3 5.2 1.4428
tires -3 5.2 1.3702
turn 0 5.2 1.2454
turns -1 5.2 0.9035
van -1 5.2 1.4286
viento 0 5.2 1.2936
vuelve -2 5.2 0.9689
warner -4 5.2 1.6162
williams 2 5.2 0.9689
yi 2 5.2 0.9035
lotta -1 5.19 1.4333
amar -2 5.19 1.1788
dogg -2 5.19 1.6968
dominant 2 5.19 1.9963
retained -4 5.19 1.363
searched -6 5.19 1.299
turnin 2 5.19 1.1422
kickin 4 5.18 1.8894
ph 2 5.18 1.1668
squad -3 5.18 1.3795
tasks -3 5.18 1.4531
duro 0 5.18 1.0138
advocate -6 5.18 1.6622
ahora -1 5.18 0.9409
allan 1 5.18 1.0437
back -2 5.18 1.2403
barney -2 5.18 1.3805
barry -3 5.18 0.9409
basement -4 5.18 1.024
blowing 1 5.18 1.5868
boards -4 5.18 1.0821
bones -1 5.18 1.7343
brick -1 5.18 1.2237
candidates -6 5.18 1.4803
cape -2 5.18 1.7577
cha -1 5.18 0.8254
chancellor 0 5.18 1.4803
chap 0 5.18 1.7225
claim 1 5.18 1.4941
classification -2 5.18 1.2567
closet -2 5.18 1.1373
cnn 1 5.18 1.4525
collar 0 5.18 1.32
context -3 5.18 0.9624
crawling -2 5.18 1.7343
deborah -3 5.18 1.4384
defense -5 5.18 1.5345
democrat -4 5.18 2.0172
election 0 5.18 1.3506
etc -3 5.18 0.9833
existing -2 5.18 1.6744
from 0 5.18 1.2237
gate -4 5.18 1.1008
hardcore -4 5.18 2.0671
has -1 5.18 1.5477
hasta -3 5.18 1.0437
horn 2 5.18 1.4241
imperial 2 5.18 2.0373
is 0 5.18 0.7197
jacob -1 5.18 1.1192
joint 3 5.18 1.6374
jonathan 2 5.18 1.1192
judith 2 5.18 1.1008
kita 0 5.18 1.3045
knees -1 5.18 1.1192
legal -1 5.18 1.746
leonard -1 5.18 1.2728
leslie 0 5.18 1.3045
letting -1 5.18 1.3656
lloyd 3 5.18 0.919
longer 0 5.18 1.1726
lynn 4 5.18 1.2887
minister 0 5.18 1.4097
mon 3 5.18 1.5868
monitor 3 5.18 1.7922
month 3 5.18 1.3354
mt 0 5.18 0.9833
muy 3 5.18 0.8965
ninth 3 5.18 0.9833
notion 4 5.18 1.32
ore -1 5.18 1.2403
pac -1 5.18 1.4097
penis 1 5.18 1.9555
pete -2 5.18 1.5477
phyllis 5 5.18 1.1551
plug 2 5.18 1.024
pour 2 5.18 1.32
public 2 5.18 1.3656
ra -2 5.18 1.5739
render -4 5.18 1.32
reporters -5 5.18 1.3506
retreat -7 5.18 1.9659
returned -4 5.18 1.4384
reuters -5 5.18 1.3656
ritmo 1 5.18 1.2567
roar -2 5.18 1.7807
sera -4 5.18 1.1899
shaw -2 5.18 0.9624
simon 3 5.18 1.2728
slick 1 5.18 1.6499
sox -1 5.18 1.5345
stepped -3 5.18 1.2728
stuffed -5 5.18 1.3045
take -2 5.18 1.5077
urge -2 5.18 1.3045
woh 1 5.18 1.3805
yah 1 5.18 1.5077
fuse -2 5.17 1.562
capitalism 0 5.16 2.4524
doet -2 5.16 1.0478
examine -1 5.16 1.3896
laced -3 5.16 1.3746
lado 0 5.16 1.1429
spine 1 5.16 1.2804
zeit -2 5.16 1.0675
census -2 5.16 1.4265
about -1 5.16 1.1669
apartments -4 5.16 1.5826
are -3 5.16 0.7918
ballot 0 5.16 1.2993
barometer -5 5.16 0.9553
basic -3 5.16 1.3456
basin -1 5.16 1.6081
betty -3 5.16 1.0759
chain 1 5.16 1.5301
cooper 0 5.16 1.0174
cuomo 3 5.16 0.7918
cyrus -1 5.16 1.4758
depot -1 5.16 0.6809
diane -1 5.16 0.7656
diddy -1 5.16 1.3456
dios 0 5.16 1.4758
dos -1 5.16 1.3303
downstairs -4 5.16 1.2993
ds -2 5.16 1.1669
ed -2 5.16 1.2014
effect -6 5.16 1.0947
ellen 1 5.16 1.4049
feb -3 5.16 1.4337
floor 1 5.16 1.2513
fuego -1 5.16 1.2014
gordon 0 5.16 1.2349
greg -4 5.16 1.0568
hari 0 5.16 1.5301
hype 2 5.16 1.5826
lang 0 5.16 0.6809
leon 2 5.16 1.0947
locker 0 5.16 0.9553
lt 0 5.16 0.9765
mil 3 5.16 0.6181
mira 0 5.16 1.4337
months 2 5.16 0.8657
murray 0 5.16 1.1669
nfl 1 5.16 1.8991
notice 0 5.16 1.5032
occur -1 5.16 1.2349
ones 0 5.16 0.8172
permission 2 5.16 1.5566
platform 0 5.16 1.4337
pointing 4 5.16 1.2349
population 6 5.16 1.3607
prevent -3 5.16 1.7998
prolonged 1 5.16 1.5826
react -5 5.16 1.2835
remaining 1 5.16 1.2835
reporter -4 5.16 1.3456
rosenberg -5 5.16 1.2349
sabes -5 5.16 1.1132
staten -4 5.16 1.2513
station -1 5.16 0.7384
stein -1 5.16 1.2014
such 0 5.16 0.7656
suga -2 5.16 1.6458
sweep -3 5.16 1.4194
tendency -2 5.16 1.1843
tested -6 5.16 1.1132
their -1 5.16 0.8657
thermal -1 5.16 1.4896
troops 0 5.16 2.0639
turner -2 5.16 1.0174
utah 0 5.16 1.3149
verizon -1 5.16 1.3756
viene -1 5.16 1.1314
vou 1 5.16 0.9116
wears -5 5.16 0.9765
whereby -3 5.16 1.1314
ions 2 5.15 1.3184
ing 1 5.15 0.8749
posterior -1 5.15 1.4438
anterior -2 5.14 1.1547
bearing -3 5.14 1.5275
complexity 2 5.14 1.7078
copyright 1 5.14 1.8028
haffi -1 5.14 1.2076
lui 3 5.14 1.2748
melting 1 5.14 1.5679
adjusted -4 5.14 1.1954
ann 1 5.14 0.7827
antonio 3 5.14 1.2618
aw -2 5.14 1.2291
baller -2 5.14 1.1068
ben -1 5.14 1.3704
besides -5 5.14 1.1068
bruce -3 5.14 1.2938
calle -1 5.14 1.0152
calor -1 5.14 1.5651
cohen 1 5.14 0.8574
conduct -1 5.14 1.325
cosa -2 5.14 1.0304
district -4 5.14 1.0104
eddie -3 5.14 1.4144
endlessly -1 5.14 1.6904
englewood -1 5.14 1.3095
estoy -1 5.14 0.8084
factors -5 5.14 0.9037
farther -5 5.14 1.4144
firms -1 5.14 1.1782
fyi 1 5.14 0.7562
gail 0 5.14 1.1782
garcia -4 5.14 0.8084
gente -3 5.14 0.9691
governor -2 5.14 1.1608
greenberg -7 5.14 1.3852
harrison 0 5.14 1.1068
havin 1 5.14 1.4144
henry 1 5.14 0.9037
hmmm 4 5.14 1.8296
hypnotized 2 5.14 1.457
israelis -2 5.14 1.3554
keith 1 5.14 0.9691
knw 1 5.14 1.0304
larry -1 5.14 1.3704
laying 2 5.14 1.0104
lesbian -1 5.14 2.1094
louis 3 5.14 1.2938
lovato 0 5.14 1.143
mets -2 5.14 1.2124
mitchell 2 5.14 1.3095
mu 2 5.14 1.2618
onto 2 5.14 0.8574
operated -4 5.14 1.3095
pad -1 5.14 1.325
pittsburgh -2 5.14 1.3852
poi 3 5.14 1.325
pre -1 5.14 1.0104
puerto 0 5.14 1.5254
regardless -8 5.14 1.2618
region 0 5.14 1.143
rendered -6 5.14 1.2124
repeat -4 5.14 1.2456
retired -5 5.14 1.9484
roberta -5 5.14 0.8332
roy 1 5.14 1.3704
seemed -4 5.14 1.05
shake -1 5.14 1.1954
silence -1 5.14 1.738
somehow 1 5.14 0.926
soooo 3 5.14 0.9478
stem -2 5.14 1.2618
still 1 5.14 1.125
subsidies -3 5.14 1.4984
supposed 0 5.14 1.125
tak -1 5.14 1.4287
thou 2 5.14 1.05
thus 0 5.14 0.9899
toes -2 5.14 1.4984
track -3 5.14 1.143
verte -5 5.14 1.1068
volver -2 5.14 1.2456
weil 0 5.14 1.4848
wet -3 5.14 1.4144
yearning 0 5.14 1.5651
jar -1 5.12 1.1416
callin 2 5.12 1.3328
hierarchy -1 5.12 1.8999
latter -4 5.12 1.4381
mirada -2 5.12 1.2355
pum 3 5.12 1.1481
territories -5 5.12 1.8779
anata -3 5.12 1.1891
ankle 1 5.12 0.8241
anyway 0 5.12 1.1183
anyways -1 5.12 1.1542
aww -3 5.12 1.8366
backed -4 5.12 1.3797
bare -4 5.12 1.7219
bernard -5 5.12 1.0029
boom 2 5.12 1.7219
bulk 2 5.12 1.2558
cell 0 5.12 1.409
collins 3 5.12 1.1891
comer -1 5.12 1.0812
committee -1 5.12 1.2395
contained -1 5.12 1.3649
cops 0 5.12 1.8477
coro 0 5.12 1.4658
creo -2 5.12 1.1542
crush -1 5.12 1.7454
debating -4 5.12 1.5471
deja -2 5.12 1.2229
del -1 5.12 1.4518
digo 0 5.12 1.0812
duke 0 5.12 1.3944
eleanor -1 5.12 0.9823
extreme -5 5.12 1.686
foster -4 5.12 1.5862
hillary 3 5.12 1.4234
jah 1 5.12 1.3649
jason 1 5.12 1.3192
jerusalem -1 5.12 1.7916
juga 0 5.12 1.1542
jurisdiction 2 5.12 1.5205
kalo 2 5.12 0.9823
kansas -2 5.12 1.023
ken 1 5.12 1.1718
meine 1 5.12 1.3037
ncaa -2 5.12 1.5205
nyt 1 5.12 1.4658
office -2 5.12 1.6243
pas -1 5.12 1.1542
policies 2 5.12 1.6368
rear -4 5.12 1.4658
reported -4 5.12 1.2558
reporting -1 5.12 1.1718
retweet -7 5.12 2.1058
rounds 0 5.12 1.023
sais -2 5.12 1.4934
shadows -3 5.12 1.7337
side -2 5.12 0.7183
silent 0 5.12 1.5471
single 0 5.12 1.5205
sixth -1 5.12 0.9398
soldier -1 5.12 1.5862
stairs -4 5.12 1.2229
tau -1 5.12 0.9613
territory -3 5.12 1.1891
testimony 1 5.12 1.272
tex -3 5.12 1.1891
tumbling 2 5.12 1.6117
ty 0 5.12 1.1891
typically 3 5.12 1.0999
viii 2 5.12 1.2229
von 1 5.12 0.9179
wander -4 5.12 1.6368
while 1 5.12 0.659
willie 2 5.12 1.4658
wire -2 5.12 0.8722
xx -2 5.12 1.1718
ye 0 5.12 1.3649
torch -1 5.11 1.8086
brotha -2 5.1 1.6143
conmigo 3 5.1 1.3721
edges -5 5.1 1.5332
amino 3 5.1 1.2624
pause -1 5.1 1.1945
populations 5 5.1 1.403
sealed -4 5.1 1.5444
ren -1 5.1 1.035
aaron -1 5.1 1.0926
according -3 5.1 0.9949
administrative -4 5.1 1.5811
albert -4 5.1 1.2495
alleen 0 5.1 1.3132
allen 1 5.1 1.2976
ave -3 5.1 0.8391
average -7 5.1 0.9091
bases -5 5.1 1.0351
before -4 5.1 0.9313
bellwether -4 5.1 1.1112
betta -5 5.1 1.4178
between -5 5.1 0.6468
bryan -1 5.1 1.4463
bus -1 5.1 1.2495
butt -2 5.1 1.8544
ca -2 5.1 1.3439
careful -3 5.1 1.4033
carlos -2 5.1 1.4604
cells -1 5.1 1.4033
ceo -1 5.1 1.6067
circuit -1 5.1 1.2495
cliff -1 5.1 1.5286
commissioner 2 5.1 1.0926
consumption 5 5.1 1.7985
curtis -2 5.1 1.0152
davis -3 5.1 1.1294
dealt -3 5.1 1.2495
differential -4 5.1 1.359
dr -2 5.1 1.374
either -2 5.1 0.7071
et -2 5.1 0.789
extent -4 5.1 1.3132
factor -4 5.1 0.789
ff -2 5.1 0.9091
gary -2 5.1 0.9949
goldstein -1 5.1 1.165
hou 3 5.1 1.4321
huntington 4 5.1 1.2164
ian 1 5.1 1.165
investigate -5 5.1 1.2976
jb 0 5.1 0.9949
jon 3 5.1 0.8144
koch 2 5.1 1.4033
lists -1 5.1 1.374
managers -4 5.1 1.359
mans 0 5.1 1.3887
marc -2 5.1 1.2657
marks -1 5.1 1.4321
mata -2 5.1 1.3439
merger -4 5.1 1.0152
mich 2 5.1 0.8864
minneapolis 5 5.1 1.5551
nhl 3 5.1 1.4604
nick 2 5.1 1.5811
obey 0 5.1 1.8763
omg 1 5.1 1.7173
phat 0 5.1 1.6194
pin 3 5.1 0.8864
protestant -4 5.1 1.7642
puts 0 5.1 0.6468
quien 1 5.1 1.0152
replacement -3 5.1 1.4604
requests -6 5.1 1.0546
rev -3 5.1 0.8864
rogers -4 5.1 1.2495
routine 1 5.1 1.3286
sai -1 5.1 1.5286
schwartz -6 5.1 1.1112
smith 1 5.1 1.4743
smokin 4 5.1 2.1309
sobre -3 5.1 1.3887
sont 0 5.1 0.9742
stack -3 5.1 1.1294
steelers -6 5.1 1.594
tablet -4 5.1 1.594
thats -3 5.1 0.8864
there -3 5.1 0.7071
these -3 5.1 0.5803
toe -1 5.1 1.2495
tooo 2 5.1 1.488
wayne -1 5.1 1.2495
welfare -5 5.1 1.9821
wolf 0 5.1 1.8098
youre 1 5.1 1.374
youu 4 5.1 1.0546
specimen 0 5.09 1.4719
fait -2 5.08 1.2175
hump 4 5.08 1.7361
kg 0 5.08 1.3019
trace -5 5.08 1.2175
assuming 0 5.08 1.4118
dmc -1 5.08 1.5253
glue 0 5.08 1.382
neutral -1 5.08 1.115
provincial 2 5.08 1.3668
questa -4 5.08 1.077
sempre -2 5.08 1.397
unto 2 5.08 1.077
whispered -3 5.08 1.579
admitted -4 5.08 1.3529
after -5 5.08 0.9655
agent -3 5.08 1.4405
albany 0 5.08 1.3223
alfred -4 5.08 1.027
amid 0 5.08 1.14
az -2 5.08 0.9864
base -4 5.08 1.0467
berger -6 5.08 1.1925
booked 0 5.08 1.5497
bronxville 0 5.08 0.8999
budget -4 5.08 1.7825
buss -2 5.08 1.3679
canaan -2 5.08 1.2591
ch 0 5.08 1.2911
commissioners 1 5.08 1.3529
copie 1 5.08 1.066
cord -2 5.08 1.1036
countdown 1 5.08 1.5497
districts -5 5.08 1.1578
doug 0 5.08 0.8999
eric -2 5.08 0.8999
eugene -2 5.08 1.3679
factory -3 5.08 1.4961
falta -3 5.08 1.0467
february -4 5.08 2.1077
fence -3 5.08 1.3529
fui 1 5.08 0.8769
gilbert -3 5.08 0.9864
hart -2 5.08 1.1753
hij 3 5.08 1.0467
hun 3 5.08 1.6142
indonesia 1 5.08 1.7478
jo 2 5.08 1.14
john 4 5.08 1.1578
juan 2 5.08 1.066
knee 0 5.08 0.6952
laws -2 5.08 1.4546
listed -2 5.08 1.1578
manhasset -3 5.08 1.3068
marion 2 5.08 1.0467
martinez -2 5.08 1.14
medicaid -2 5.08 1.8609
medicine 0 5.08 1.6884
meyer -1 5.08 1.1925
might 1 5.08 1.2262
morgen 0 5.08 0.8999
morris 0 5.08 1.2752
nas -1 5.08 0.8999
necessarily -3 5.08 1.122
norman 2 5.08 1.2752
noted -1 5.08 1.0069
occasionally 2 5.08 1.4824
ohhh 4 5.08 1.9571
ooo 3 5.08 1.4546
para -2 5.08 0.9442
pls 1 5.08 1.6884
quiere -2 5.08 1.3223
requirement -3 5.08 1.5097
schemes -3 5.08 1.5628
scott -3 5.08 0.6952
seconds -3 5.08 0.9655
sen -1 5.08 0.9864
sets -4 5.08 1.3377
settle -4 5.08 1.4405
seventh -3 5.08 0.6652
so 0 5.08 0.8999
soledad -3 5.08 1.3827
specimens -1 5.08 1.4961
squeeze -5 5.08 1.7004
steel -3 5.08 1.1578
stevens -5 5.08 1.0069
stewart -7 5.08 1.122
stick -1 5.08 0.9864
suis 0 5.08 0.8291
tag -3 5.08 1.2752
tattoo -2 5.08 2.0785
therefore -5 5.08 1.2591
timothy 3 5.08 1.2752
told 0 5.08 1.3827
transit -3 5.08 1.2095
underground -1 5.08 1.5097
va -2 5.08 1.3827
wanted -4 5.08 1.7825
week -2 5.08 1.4546
yr 0 5.08 1.2095
z -1 5.08 0.8291
tiempo 2 5.06 0.9419
denn 0 5.06 1.3135
km 2 5.06 1.049
komt 2 5.06 1.0289
mientras -2 5.06 0.9221
swallowed -3 5.06 1.4777
todas -3 5.06 1.5194
puede -1 5.06 1.4201
atl -1 5.06 0.9564
aus -1 5.06 0.9982
banker -2 5.06 1.4902
belt -2 5.06 1.0956
bend -2 5.06 1.3157
cali 0 5.06 1.6088
changed -3 5.06 1.0956
changes -3 5.06 1.3157
chill 3 5.06 2.1035
committees -2 5.06 1.2683
convo 1 5.06 1.2521
corporation 1 5.06 1.4626
decision 0 5.06 1.4486
diego -1 5.06 0.8184
diffusion 1 5.06 1.3614
eighth 0 5.06 1.1141
federation -4 5.06 1.3001
flatbush -2 5.06 1.0184
follows 1 5.06 1.6088
frederick -5 5.06 1.2521
ganas -3 5.06 1.0768
gb -2 5.06 1.0382
grab -4 5.06 1.3311
hughes 0 5.06 0.9348
ihn 3 5.06 0.9775
interview -3 5.06 1.2843
interviews -4 5.06 1.6088
jag -1 5.06 1.5703
kenneth 1 5.06 1.0184
kerry -1 5.06 1.1851
kimi 4 5.06 1.1141
lakers -2 5.06 1.5832
las -1 5.06 0.843
m 1 5.06 1.0382
marilyn 3 5.06 1.634
mj 2 5.06 1.2191
monitoring 4 5.06 1.2521
moscow 0 5.06 1.4201
moved -1 5.06 1.2357
mujer 1 5.06 1.3157
nel 1 5.06 0.9564
nyu 3 5.06 1.1141
p 1 5.06 0.7398
phase -1 5.06 0.9775
poder -1 5.06 1.2521
primitive 1 5.06 1.544
rattle -4 5.06 1.544
reign -1 5.06 1.5308
restated -8 5.06 1.0768
rod -1 5.06 1.588
ruth 0 5.06 1.2843
screening -3 5.06 1.4344
sherman -1 5.06 0.8668
socks -1 5.06 1.4201
sought 0 5.06 1.3001
speculation 1 5.06 1.4765
spokesman 1 5.06 1.1678
stones -2 5.06 1.2521
streak -4 5.06 1.4057
swept -3 5.06 1.4902
sympathies 0 5.06 2.1891
td -2 5.06 1.3001
this 0 5.06 0.7669
thompson 4 5.06 1.0382
thunder -1 5.06 2.2983
tiene -1 5.06 0.9127
tin 1 5.06 0.9564
tryin 1 5.06 1.4057
tx -2 5.06 1.3911
voy 1 5.06 0.6518
vuoi 2 5.06 1.2022
weeks -3 5.06 1.0768
who 1 5.06 0.9982
whoever -3 5.06 0.9127
wil 1 5.06 0.9775
avec -4 5.05 1.0384
consequently 0 5.04 1.3985
dynamite 0 5.04 2.2309
judgement -1 5.04 1.5704
thereby -3 5.04 1.1101
voz -1 5.04 1.352
wooden 0 5.04 1.3362
conquer -1 5.04 2.217
loco 2 5.04 1.7073
onset -1 5.04 1.3838
ada -3 5.04 0.7548
advertising -5 5.04 1.5774
anders -4 5.04 0.8797
aqui 0 5.04 1.049
aunque 0 5.04 0.9889
bbm -1 5.04 1.0294
been -2 5.04 1.1773
biz -1 5.04 1.3696
blair -1 5.04 1.2115
blaze -3 5.04 1.5248
bone 0 5.04 1.1241
bosnian 1 5.04 1.3395
break -3 5.04 1.8178
bronx -1 5.04 1.261
cc -2 5.04 1.1945
charged -5 5.04 1.5903
cole 0 5.04 1.3242
complex 1 5.04 1.5903
dee -3 5.04 1.1241
doc -1 5.04 1.4841
edith -1 5.04 1.1773
esta -4 5.04 0.7814
fla -1 5.04 1.3845
fleet -3 5.04 1.3696
fred -4 5.04 0.8071
fue -1 5.04 1.2282
harlem 0 5.04 1.4978
hav -1 5.04 0.8071
herz -2 5.04 1.3845
hmm 3 5.04 1.0872
hombre 0 5.04 1.3547
hoy 3 5.04 1.0093
hrs -1 5.04 0.533
hut 1 5.04 1.293
into 2 5.04 0.8797
j 1 5.04 0.8562
llegar -2 5.04 1.1599
mai 1 5.04 0.9889
margin 0 5.04 0.9889
measures -4 5.04 1.2447
mei 1 5.04 0.9026
mile 2 5.04 1.049
milton 4 5.04 1.4702
mm 2 5.04 1.3547
myers -1 5.04 1.3696
nun 3 5.04 1.5381
occupied 0 5.04 1.3395
officially 2 5.04 1.2771
other -1 5.04 1.049
ova -1 5.04 1.3087
patient -1 5.04 2.0098
presbyterian -4 5.04 1.4841
ps 0 5.04 0.9681
put 1 5.04 0.9681
replace -3 5.04 1.1773
robertson -3 5.04 0.9026
rochelle 0 5.04 0.6047
rss -3 5.04 0.9681
s -1 5.04 0.4932
searching -3 5.04 1.3395
sha -1 5.04 0.9026
sides -3 5.04 1.1773
sittin 0 5.04 1.4563
size -2 5.04 0.9681
somos 1 5.04 1.1058
spend -1 5.04 1.7838
standin -1 5.04 0.9249
stare -5 5.04 1.7257
statistics -6 5.04 1.4841
stone -1 5.04 1.4702
sub -1 5.04 1.4136
takes -3 5.04 1.1421
tanto -1 5.04 1.2282
theyre -2 5.04 0.9467
tweetdeck -7 5.04 1.3991
undercover -4 5.04 1.6031
ves -3 5.04 1.1773
vos -1 5.04 0.9249
whilst 0 5.04 1.2115
wipe 0 5.04 1.428
corners -3 5.02 1.4512
luz 1 5.02 1.3759
nena 0 5.02 1.1938
adesso -4 5.02 1.0506
alle 0 5.02 1.233
betcha -4 5.02 1.5068
curtain -1 5.02 1.4067
getcha -4 5.02 1.5744
mash 0 5.02 1.7259
preach -2 5.02 1.9202
puedo 1 5.02 1.1813
strings -3 5.02 1.2827
tubes -3 5.02 1.3615
veo -1 5.02 1.1635
administrator -3 5.02 1.3323
analysts -2 5.02 1.3923
anyone 2 5.02 0.9581
apologize 1 5.02 1.8125
blacks -2 5.02 1.6474
blvd -2 5.02 0.8687
bu 0 5.02 1.1516
burke -1 5.02 1.3013
buses -3 5.02 1.02
carl -2 5.02 1.1156
case -4 5.02 1.3013
coleman 1 5.02 1.2696
competing 1 5.02 1.6597
controls 0 5.02 1.3323
conventional 2 5.02 1.3626
cuando 0 5.02 0.9998
diagnostic -2 5.02 1.7082
disclosure -2 5.02 0.9581
documents -1 5.02 1.3169
doy 1 5.02 1.0971
draft -5 5.02 1.4068
esse -4 5.02 1.2204
estou -1 5.02 0.8204
final 1 5.02 1.7319
flat -2 5.02 1.237
flip 2 5.02 1.3013
foot 0 5.02 1.2856
gettin -2 5.02 1.3775
gotta -3 5.02 1.1865
happened 0 5.02 1.1865
heeft -3 5.02 1.3013
hot 1 5.02 1.9218
ii 2 5.02 0.6848
im 2 5.02 1.1156
implied 3 5.02 1.0398
industrial 0 5.02 1.3775
it 0 5.02 0.742
ive -1 5.02 0.8919
jerome 0 5.02 1.0593
kaplan 2 5.02 1.0971
kent 0 5.02 1.1692
levine 0 5.02 1.1156
lik 3 5.02 1.0784
manager -3 5.02 1.505
marcia -2 5.02 1.2036
mayer -1 5.02 1.1516
meer -2 5.02 1.0971
mi 2 5.02 0.9145
mismo 3 5.02 1.3013
nacht -1 5.02 1.4356
necesito -2 5.02 1.3256
necessary -5 5.02 1.1516
newark -2 5.02 1.0971
noch 2 5.02 1.1516
ordinary 0 5.02 1.1337
os 0 5.02 0.9792
parameters -6 5.02 1.3169
parking 1 5.02 1.4356
pentagon 0 5.02 1.6098
phantom 3 5.02 1.6098
porque 0 5.02 1.02
pr 0 5.02 0.9581
procedures -4 5.02 1.3013
quarterly -3 5.02 1.1337
random 0 5.02 1.2204
rc -2 5.02 0.769
requiring -1 5.02 1.1156
richardson -2 5.02 1.3169
roth 0 5.02 0.7951
sama -2 5.02 0.6543
san -1 5.02 0.5887
sc -2 5.02 0.8687
schedule -2 5.02 1.3923
setting -3 5.02 1.3013
sleeve -4 5.02 1.3626
slice -1 5.02 1.4913
solitude 0 5.02 1.8897
some 0 5.02 1.0398
sou 1 5.02 1.2036
stake -3 5.02 1.1865
stamford -4 5.02 1.2036
switch -2 5.02 1.0593
teh -1 5.02 1.2696
themselves -4 5.02 1.3476
todd -2 5.02 1.0593
tu 0 5.02 1.1516
twittering -4 5.02 2.1805
uni 3 5.02 1.3169
veil 0 5.02 1.4356
vous 0 5.02 1.2204
vp 0 5.02 1.237
wana -2 5.02 1.4776
westport -4 5.02 1.0593
where -3 5.02 0.8687
binding 1 5.01 1.6049
agents -4 5 1.2936
alguien 1 5 0.9258
assess -6 5 1.3702
because -5 5 0.8571
becker -4 5 1.3401
boot 0 5 1.0302
cada -4 5 1.2289
carbon -2 5 1.4286
coeur -1 5 1.5779
commands 0 5 1.5679
cosas -3 5 0.9354
das -3 5 0.9689
dated -5 5 1.6903
diggin 0 5 1.6681
executives -6 5 1.4428
flipmode 2 5 1.291
forex -3 5 1.3401
fourth 0 5 1.2289
gosh 0 5 1.069
governing -1 5 1.5779
